user,day,anomaly_score,primary_reason,logon_count,logoff_count,unique_pcs,after_hours_ratio,device_connects,file_count,unique_files
SAK0375,2011-04-01,-0.031487615104442646,logon_count (z=1.34),6,6,6,1.3333333333333333,0.0,0.0,0.0
SAK0375,2011-04-19,-0.031487615104442646,logon_count (z=1.34),6,6,6,1.3333333333333333,0.0,0.0,0.0
SAK0375,2011-04-26,-0.031487615104442646,logon_count (z=1.34),6,6,6,1.3333333333333333,0.0,0.0,0.0
MNS0224,2010-07-06,-0.031487615104442646,logon_count (z=1.40),6,6,6,1.3333333333333333,0.0,0.0,0.0
JTM0223,2010-02-08,-0.031487615104442646,after_hours_ratio (z=1.33),6,6,6,1.3333333333333333,0.0,0.0,0.0
JTM0223,2010-02-11,-0.031487615104442646,after_hours_ratio (z=1.33),6,6,6,1.3333333333333333,0.0,0.0,0.0
MNS0224,2010-03-10,-0.031487615104442646,logon_count (z=1.40),6,6,6,1.3333333333333333,0.0,0.0,0.0
MNS0224,2010-03-16,-0.031487615104442646,logon_count (z=1.40),6,6,6,1.3333333333333333,0.0,0.0,0.0
CBB0365,2010-04-30,-0.031487615104442646,after_hours_ratio (z=1.25),6,6,6,1.3333333333333333,0.0,0.0,0.0
SAK0375,2011-01-05,-0.031487615104442646,logon_count (z=1.34),6,6,6,1.3333333333333333,0.0,0.0,0.0
SAK0375,2011-01-13,-0.031487615104442646,logon_count (z=1.34),6,6,6,1.3333333333333333,0.0,0.0,0.0
SAK0375,2011-02-03,-0.031487615104442646,logon_count (z=1.34),6,6,6,1.3333333333333333,0.0,0.0,0.0
TSM0363,2011-02-01,-0.031487615104442646,logon_count (z=1.35),6,6,6,1.3333333333333333,0.0,0.0,0.0
TSM0363,2011-02-23,-0.031487615104442646,logon_count (z=1.35),6,6,6,1.3333333333333333,0.0,0.0,0.0
JAV0361,2011-05-12,-0.031487615104442646,logon_count (z=1.46),6,6,6,1.3333333333333333,0.0,0.0,0.0
JCC0225,2010-01-22,-0.031487615104442646,logon_count (z=1.43),6,6,6,1.3333333333333333,0.0,0.0,0.0
JCC0225,2010-01-26,-0.031487615104442646,logon_count (z=1.43),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2010-01-04,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2010-01-11,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2010-01-22,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JLM0364,2011-03-02,-0.031487615104442646,unique_pcs (z=1.47),6,6,6,1.3333333333333333,0.0,0.0,0.0
JLM0364,2011-03-17,-0.031487615104442646,unique_pcs (z=1.47),6,6,6,1.3333333333333333,0.0,0.0,0.0
JLM0364,2011-03-23,-0.031487615104442646,unique_pcs (z=1.47),6,6,6,1.3333333333333333,0.0,0.0,0.0
JLM0364,2011-03-25,-0.031487615104442646,unique_pcs (z=1.47),6,6,6,1.3333333333333333,0.0,0.0,0.0
JLM0364,2011-04-06,-0.031487615104442646,unique_pcs (z=1.47),6,6,6,1.3333333333333333,0.0,0.0,0.0
MNS0224,2010-06-15,-0.031487615104442646,logon_count (z=1.40),6,6,6,1.3333333333333333,0.0,0.0,0.0
SAK0375,2011-05-05,-0.031487615104442646,logon_count (z=1.34),6,6,6,1.3333333333333333,0.0,0.0,0.0
MNS0224,2010-07-01,-0.031487615104442646,logon_count (z=1.40),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2011-01-20,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2011-02-03,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-01-14,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-02-15,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-03-04,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-03-11,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-01-25,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
WDD0366,2010-03-24,-0.031487615104442646,unique_pcs (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2011-02-25,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2011-03-07,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2011-04-12,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
MNS0224,2010-05-25,-0.031487615104442646,logon_count (z=1.40),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-06-01,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-06-03,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
UIR0043,2011-04-20,-0.031487615104442646,logon_count (z=1.32),6,6,6,1.3333333333333333,0.0,0.0,0.0
UIR0043,2011-04-25,-0.031487615104442646,logon_count (z=1.32),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-08-18,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-09-08,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-05-04,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-05-06,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-05-07,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-06-29,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-07-06,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-07-27,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-03-02,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-03-23,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
SOB0360,2010-03-30,-0.031487615104442646,logon_count (z=1.51),6,6,6,1.3333333333333333,0.0,0.0,0.0
JAV0361,2011-03-18,-0.031487615104442646,logon_count (z=1.46),6,6,6,1.3333333333333333,0.0,0.0,0.0
JAV0361,2011-04-05,-0.031487615104442646,logon_count (z=1.46),6,6,6,1.3333333333333333,0.0,0.0,0.0
JAV0361,2011-04-18,-0.031487615104442646,logon_count (z=1.46),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2010-10-14,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2010-10-28,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2010-06-30,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2010-07-21,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
JRS0362,2010-07-26,-0.031487615104442646,logon_count (z=1.39),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-03-18,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-04-16,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-04-20,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-04-22,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-05-06,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
BBS0039,2010-05-12,-0.031487615104442646,unique_pcs (z=1.27),6,6,6,1.3333333333333333,0.0,0.0,0.0
KSP0357,2010-06-07,-0.031487615104442646,logon_count (z=1.43),6,6,6,1.3333333333333333,0.0,0.0,0.0
KSP0357,2010-06-15,-0.031487615104442646,logon_count (z=1.43),6,6,6,1.3333333333333333,0.0,0.0,0.0
KSP0357,2010-08-06,-0.031487615104442646,logon_count (z=1.43),6,6,6,1.3333333333333333,0.0,0.0,0.0
MNS0224,2010-12-17,-0.031487615104442646,logon_count (z=1.40),6,6,6,1.3333333333333333,0.0,0.0,0.0
MNS0224,2011-01-04,-0.031487615104442646,logon_count (z=1.40),6,6,6,1.3333333333333333,0.0,0.0,0.0
TSM0363,2011-03-01,-0.031487615104442646,logon_count (z=1.35),6,6,6,1.3333333333333333,0.0,0.0,0.0
TSM0363,2011-03-16,-0.031487615104442646,logon_count (z=1.35),6,6,6,1.3333333333333333,0.0,0.0,0.0
TSM0363,2011-03-23,-0.031487615104442646,logon_count (z=1.35),6,6,6,1.3333333333333333,0.0,0.0,0.0
TSM0363,2010-12-21,-0.031487615104442646,logon_count (z=1.35),6,6,6,1.3333333333333333,0.0,0.0,0.0
TSM0363,2011-01-04,-0.031487615104442646,logon_count (z=1.35),6,6,6,1.3333333333333333,0.0,0.0,0.0
JAV0361,2011-03-07,-0.031487615104442646,logon_count (z=1.46),6,6,6,1.3333333333333333,0.0,0.0,0.0
EIS0041,2010-06-25,-0.03138717490703857,logoff_count (z=-0.70),4,3,3,1.0,3.0,14.0,14.0
WDD0366,2011-03-03,-0.03136296268284,after_hours_ratio (z=1.55),6,6,5,1.5,0.0,0.0,0.0
DLM0051,2010-06-27,-0.03133594156997055,logon_count (z=2.34),3,2,2,0.3333333333333333,9.0,25.0,25.0
AJF0370,2010-12-02,-0.03133594156997055,device_connects (z=-2.24),3,2,2,0.6666666666666666,8.0,21.0,21.0
DLM0051,2010-06-09,-0.03133594156997055,logon_count (z=2.34),3,2,2,0.3333333333333333,9.0,25.0,25.0
BJM0111,2010-03-24,-0.03133594156997055,logoff_count (z=2.35),2,2,1,1.0,8.0,20.0,20.0
DLM0051,2010-02-09,-0.03133594156997055,logon_count (z=2.34),3,2,2,0.3333333333333333,9.0,25.0,25.0
BJM0111,2010-06-04,-0.03133594156997055,logoff_count (z=2.35),2,2,1,1.0,8.0,20.0,20.0
GNS0178,2010-07-21,-0.03132135519201651,after_hours_ratio (z=2.46),3,2,1,0.6666666666666666,2.0,27.0,27.0
IBB0359,2010-07-22,-0.03131348435833725,after_hours_ratio (z=-2.34),4,4,4,0.0,11.0,1.0,1.0
BAL0044,2011-01-18,-0.031225338119917567,logon_count (z=0.72),6,5,4,1.0,3.0,5.0,5.0
BSS0369,2010-06-21,-0.031176808333552408,logon_count (z=-0.71),3,3,3,0.6666666666666666,11.0,9.0,9.0
DLM0051,2011-04-07,-0.03114017222254073,logon_count (z=2.34),3,2,2,0.6666666666666666,9.0,19.0,19.0
AJF0370,2011-04-19,-0.03114017222254073,device_connects (z=-1.59),3,2,2,0.6666666666666666,9.0,19.0,19.0
HDS0367,2010-06-21,-0.03113240383883864,after_hours_ratio (z=0.71),5,4,4,1.2,3.0,8.0,8.0
HDS0367,2011-01-10,-0.03113240383883864,after_hours_ratio (z=0.71),5,4,4,1.2,3.0,8.0,8.0
BAL0044,2010-02-19,-0.03113240383883864,after_hours_ratio (z=0.79),5,4,4,1.2,3.0,8.0,8.0
MOS0047,2010-03-29,-0.03113240383883864,device_connects (z=-0.95),5,4,4,1.2,3.0,8.0,8.0
MAR0955,2011-02-05,-0.031007490674056726,after_hours_ratio (z=11.78),1,1,1,2.0,5.0,24.0,24.0
CCA0046,2010-02-05,-0.030993347763129342,file_count (z=-1.08),5,5,5,1.2,5.0,1.0,1.0
BJM0111,2011-03-07,-0.030905080867405732,logoff_count (z=2.35),1,2,1,1.0,7.0,26.0,26.0
IBB0359,2010-08-26,-0.030878675548165146,after_hours_ratio (z=-1.03),4,3,3,0.5,11.0,8.0,8.0
BJM0111,2011-01-19,-0.03084205439821175,logoff_count (z=2.35),2,2,1,1.0,8.0,22.0,22.0
BJM0111,2010-05-13,-0.03084205439821175,logoff_count (z=2.35),2,2,1,1.0,8.0,22.0,22.0
CLB0774,2010-04-07,-0.03084205439821175,logoff_count (z=2.04),2,2,1,1.0,8.0,22.0,22.0
HWY0038,2010-06-03,-0.030821674785061037,after_hours_ratio (z=-2.30),6,6,6,0.16666666666666666,0.0,0.0,0.0
GHL0460,2010-11-03,-0.030646417460844844,after_hours_ratio (z=12.32),2,2,1,1.0,4.0,22.0,22.0
GNS0178,2010-02-09,-0.030580664511015487,after_hours_ratio (z=2.46),3,2,1,0.6666666666666666,1.0,27.0,27.0
GNS0178,2011-05-06,-0.030580664511015487,after_hours_ratio (z=2.46),3,2,1,0.6666666666666666,1.0,27.0,27.0
GNS0178,2010-08-05,-0.030580664511015487,after_hours_ratio (z=2.46),3,2,1,0.6666666666666666,1.0,27.0,27.0
BAL0044,2010-06-18,-0.030521348053595743,device_connects (z=1.20),5,4,4,1.2,5.0,5.0,5.0
CLB0774,2010-04-13,-0.030399665327140335,logoff_count (z=2.04),2,2,1,1.0,9.0,22.0,22.0
CLB0774,2010-08-19,-0.030399665327140335,logoff_count (z=2.04),2,2,1,1.0,9.0,22.0,22.0
CLB0774,2010-03-19,-0.030399665327140335,logoff_count (z=2.04),2,2,1,1.0,9.0,22.0,22.0
MSH0040,2010-04-05,-0.030352837481140593,logon_count (z=1.27),6,6,6,0.8333333333333334,0.0,0.0,0.0
JGT0221,2010-03-26,-0.030352837481140593,unique_pcs (z=1.19),6,6,6,0.8333333333333334,0.0,0.0,0.0
QNP0216,2010-09-16,-0.030352837481140593,logon_count (z=1.40),6,6,6,0.8333333333333334,0.0,0.0,0.0
QNP0216,2010-09-10,-0.030352837481140593,logon_count (z=1.40),6,6,6,0.8333333333333334,0.0,0.0,0.0
UIR0043,2011-05-03,-0.030352837481140593,logon_count (z=1.32),6,6,6,0.8333333333333334,0.0,0.0,0.0
UIR0043,2011-02-03,-0.030352837481140593,logon_count (z=1.32),6,6,6,0.8333333333333334,0.0,0.0,0.0
DFR0218,2011-01-07,-0.030352837481140593,logon_count (z=1.49),6,6,6,0.8333333333333334,0.0,0.0,0.0
UIR0043,2010-05-25,-0.030352837481140593,logon_count (z=1.32),6,6,6,0.8333333333333334,0.0,0.0,0.0
KCF0045,2010-06-25,-0.030352837481140593,logon_count (z=1.39),6,6,6,0.8333333333333334,0.0,0.0,0.0
KJP0371,2010-12-09,-0.030352837481140593,logon_count (z=1.39),6,6,6,0.8333333333333334,0.0,0.0,0.0
JLM0364,2011-02-28,-0.030352837481140593,unique_pcs (z=1.47),6,6,6,0.8333333333333334,0.0,0.0,0.0
UIR0043,2010-04-15,-0.030352837481140593,logon_count (z=1.32),6,6,6,0.8333333333333334,0.0,0.0,0.0
HWY0038,2010-01-20,-0.030352837481140593,logon_count (z=1.31),6,6,6,0.8333333333333334,0.0,0.0,0.0
QNP0216,2010-01-29,-0.030352837481140593,logon_count (z=1.40),6,6,6,0.8333333333333334,0.0,0.0,0.0
BBS0039,2010-06-18,-0.030352837481140593,unique_pcs (z=1.27),6,6,6,0.8333333333333334,0.0,0.0,0.0
BBS0039,2010-03-25,-0.030352837481140593,unique_pcs (z=1.27),6,6,6,0.8333333333333334,0.0,0.0,0.0
UIR0043,2010-08-27,-0.030352837481140593,logon_count (z=1.32),6,6,6,0.8333333333333334,0.0,0.0,0.0
SAK0375,2011-05-02,-0.030352837481140593,logon_count (z=1.34),6,6,6,0.8333333333333334,0.0,0.0,0.0
BAL0044,2010-08-12,-0.03031309879029298,device_connects (z=-0.85),5,4,4,1.2,2.0,8.0,8.0
CLB0774,2010-12-07,-0.030215963608817398,logoff_count (z=2.04),1,2,1,1.0,9.0,21.0,21.0
CLB0774,2010-12-10,-0.030215963608817398,logoff_count (z=2.04),1,2,1,1.0,9.0,21.0,21.0
IBB0359,2010-06-07,-0.030138433905749107,logoff_count (z=-1.37),3,2,2,1.0,10.0,9.0,9.0
HSB0196,2010-08-31,-0.0301136648605268,after_hours_ratio (z=5.07),1,2,1,1.0,8.0,27.0,27.0
HSB0196,2011-03-02,-0.0301136648605268,after_hours_ratio (z=5.07),1,2,1,1.0,8.0,27.0,27.0
MOS0047,2010-01-26,-0.030108654430790582,after_hours_ratio (z=-0.82),5,4,4,0.6,5.0,8.0,8.0
THR0873,2010-12-20,-0.030050706740415545,after_hours_ratio (z=3.99),2,2,1,1.0,8.0,23.0,23.0
CCA0046,2010-09-01,-0.030020930848998928,file_count (z=-1.08),5,5,5,0.8,5.0,1.0,1.0
BJM0111,2010-12-10,-0.029969357070077307,logoff_count (z=2.35),1,2,1,1.0,8.0,21.0,21.0
DLM0051,2010-01-19,-0.02988601938746227,device_connects (z=-2.56),2,2,2,0.5,7.0,27.0,27.0
CCA0046,2010-06-15,-0.029847527250844275,file_count (z=-0.94),5,5,5,1.2,4.0,2.0,2.0
BAL0044,2010-01-15,-0.029781468871560968,after_hours_ratio (z=0.79),5,4,4,1.2,3.0,7.0,7.0
EIS0041,2010-09-10,-0.029781468871560968,after_hours_ratio (z=0.79),5,4,4,1.2,3.0,7.0,7.0
MOS0047,2010-04-06,-0.029744902782217086,device_connects (z=-0.49),5,4,4,0.8,4.0,7.0,7.0
EIS0041,2011-03-11,-0.029744902782217086,file_count (z=-0.49),5,4,4,0.8,4.0,7.0,7.0
WIF0691,2010-09-15,-0.029602965481503762,logoff_count (z=5.79),2,2,2,0.5,9.0,27.0,27.0
DLM0051,2010-05-20,-0.029602965481503762,logoff_count (z=2.19),2,2,2,0.5,9.0,27.0,27.0
DLM0051,2010-04-14,-0.029602965481503762,logoff_count (z=2.19),2,2,2,0.5,9.0,27.0,27.0
DLM0051,2010-04-25,-0.029602965481503762,logoff_count (z=2.19),2,2,2,0.5,9.0,27.0,27.0
DLM0051,2010-05-09,-0.029602965481503762,logoff_count (z=2.19),2,2,2,0.5,9.0,27.0,27.0
IBB0359,2010-08-12,-0.02957020808159505,after_hours_ratio (z=0.94),4,3,3,1.25,10.0,4.0,4.0
BMG0917,2010-08-09,-0.029506583860952174,after_hours_ratio (z=1.38),2,1,1,1.0,9.0,27.0,27.0
CCA0046,2010-07-22,-0.029506583860952174,after_hours_ratio (z=1.05),4,4,4,1.5,5.0,2.0,2.0
HSB0196,2010-05-20,-0.02947639419796999,after_hours_ratio (z=5.07),1,2,1,1.0,7.0,25.0,25.0
MOS0047,2010-04-09,-0.029450040571915137,logoff_count (z=-0.81),4,3,3,1.0,6.0,10.0,10.0
CLB0774,2011-03-30,-0.029362396245058542,logoff_count (z=2.04),2,2,1,1.0,9.0,24.0,24.0
CLB0774,2010-06-03,-0.029362396245058542,logoff_count (z=2.04),2,2,1,1.0,9.0,24.0,24.0
CLB0774,2010-05-28,-0.02931130496029477,logoff_count (z=2.04),2,2,1,1.0,8.0,24.0,24.0
CLB0774,2010-11-11,-0.02931130496029477,logoff_count (z=2.04),2,2,1,1.0,8.0,24.0,24.0
BJM0111,2010-12-25,-0.02931130496029477,logoff_count (z=2.35),2,2,1,1.0,8.0,24.0,24.0
THR0873,2010-10-21,-0.02931130496029477,after_hours_ratio (z=3.99),2,2,1,1.0,8.0,24.0,24.0
CLB0774,2010-01-15,-0.02931130496029477,logoff_count (z=2.04),2,2,1,1.0,8.0,24.0,24.0
HSB0196,2010-05-28,-0.02931130496029477,after_hours_ratio (z=5.07),2,2,1,1.0,8.0,24.0,24.0
DLM0051,2011-04-02,-0.02931130496029477,logon_count (z=2.34),3,2,2,0.3333333333333333,8.0,25.0,25.0
BJM0111,2010-10-13,-0.02931130496029477,logoff_count (z=2.35),2,2,1,1.0,8.0,24.0,24.0
TDS0984,2011-05-06,-0.029290498352850025,logoff_count (z=5.10),3,3,3,0.0,1.0,23.0,23.0
MDM0625,2010-01-18,-0.02926021725993999,logon_count (z=2.47),3,2,2,0.0,7.0,27.0,27.0
MDM0625,2011-04-04,-0.02926021725993999,logon_count (z=2.47),3,2,2,0.0,7.0,27.0,27.0
MDM0625,2010-06-22,-0.02926021725993999,logon_count (z=2.47),3,2,2,0.0,7.0,27.0,27.0
BJM0111,2011-04-08,-0.029167156000783456,logoff_count (z=2.35),2,2,1,1.0,8.0,19.0,19.0
HDS0367,2010-07-19,-0.029042340196818506,after_hours_ratio (z=0.71),5,4,4,1.2,3.0,6.0,6.0
EIS0041,2011-02-15,-0.029042340196818506,file_count (z=-1.02),5,5,5,0.8,3.0,3.0,3.0
CLB0774,2011-03-02,-0.02898376474498965,logoff_count (z=2.04),1,2,1,1.0,9.0,20.0,20.0
CLB0774,2011-01-14,-0.02898376474498965,logoff_count (z=2.04),1,2,1,1.0,9.0,20.0,20.0
CCA0046,2010-09-21,-0.0289719680999877,file_count (z=1.28),3,3,3,0.6666666666666666,4.0,17.0,17.0
BAL0044,2010-02-10,-0.028876636923343968,after_hours_ratio (z=-1.31),5,4,4,0.4,5.0,8.0,8.0
GTD0219,2010-02-01,-0.028876636923343968,file_count (z=-1.27),5,5,5,0.8,4.0,2.0,2.0
CLB0774,2011-02-18,-0.028869843895446667,logoff_count (z=2.04),2,2,1,1.0,9.0,23.0,23.0
BJM0111,2010-12-07,-0.028869843895446667,logoff_count (z=2.35),2,2,1,1.0,9.0,23.0,23.0
CLB0774,2010-09-30,-0.028869843895446667,logoff_count (z=2.04),2,2,1,1.0,9.0,23.0,23.0
CLB0774,2011-01-25,-0.028869843895446667,logoff_count (z=2.04),2,2,1,1.0,9.0,23.0,23.0
CLB0774,2010-10-28,-0.028869843895446667,logoff_count (z=2.04),2,2,1,1.0,9.0,23.0,23.0
BMG0917,2010-10-22,-0.028869843895446667,logoff_count (z=4.28),2,2,1,1.0,9.0,23.0,23.0
AJR0932,2010-09-16,-0.028869843895446667,device_connects (z=9.79),2,2,1,1.0,9.0,23.0,23.0
DLM0051,2011-02-01,-0.028818787166655646,logon_count (z=2.34),3,2,2,0.0,10.0,23.0,23.0
WDD0366,2011-03-02,-0.02864326338257761,device_connects (z=5.46),7,5,5,0.7142857142857143,1.0,0.0,0.0
BAL0044,2011-02-02,-0.028630483393028205,after_hours_ratio (z=-0.26),5,4,4,0.8,3.0,8.0,8.0
BAL0044,2010-04-22,-0.028630483393028205,after_hours_ratio (z=-0.26),5,4,4,0.8,3.0,8.0,8.0
EIS0041,2011-01-05,-0.028630483393028205,device_connects (z=-0.49),5,4,4,0.8,3.0,8.0,8.0
BAL0044,2010-11-05,-0.028630483393028205,after_hours_ratio (z=-0.26),5,4,4,0.8,3.0,8.0,8.0
BAL0044,2010-05-18,-0.028630483393028205,after_hours_ratio (z=-0.26),5,4,4,0.8,3.0,8.0,8.0
GTD0219,2010-02-15,-0.028501652361370033,device_connects (z=-0.65),4,4,4,1.0,3.0,10.0,10.0
PNH0761,2011-02-25,-0.028491903894329318,logon_count (z=3.56),3,2,2,0.3333333333333333,2.0,26.0,26.0
IBB0359,2011-02-24,-0.02837762468730165,after_hours_ratio (z=-1.03),4,3,3,0.5,11.0,7.0,7.0
IBB0359,2011-04-13,-0.02837762468730165,after_hours_ratio (z=-1.03),4,3,3,0.5,11.0,7.0,7.0
IBB0359,2010-08-25,-0.02837762468730165,after_hours_ratio (z=-1.03),4,3,3,0.5,11.0,7.0,7.0
IBB0359,2011-03-28,-0.02837762468730165,after_hours_ratio (z=-1.03),4,3,3,0.5,11.0,7.0,7.0
EIS0041,2010-07-08,-0.028340455043701307,file_count (z=-0.89),5,5,5,1.0,4.0,4.0,4.0
BAL0044,2010-03-24,-0.02828943545521978,after_hours_ratio (z=0.79),5,5,5,1.2,3.0,4.0,4.0
MDM0625,2010-05-13,-0.02797863585971294,logon_count (z=2.47),3,2,2,0.0,9.0,27.0,27.0
DLM0051,2010-09-05,-0.02797863585971294,logon_count (z=2.34),3,2,2,0.0,9.0,27.0,27.0
DLM0051,2011-01-02,-0.02797863585971294,logon_count (z=2.34),3,2,2,0.0,9.0,27.0,27.0
SAA0999,2010-08-09,-0.027897517435264252,device_connects (z=2.15),1,1,1,1.0,10.0,26.0,26.0
MPM0220,2010-02-09,-0.027885738395301063,after_hours_ratio (z=-2.32),3,2,2,0.0,10.0,18.0,18.0
IBB0359,2010-06-01,-0.027883711187031146,logon_count (z=-1.15),3,3,3,1.3333333333333333,11.0,3.0,3.0
ACC0042,2010-10-05,-0.027802603356303246,logon_count (z=1.51),6,6,6,1.1666666666666667,0.0,0.0,0.0
TSM0363,2010-09-30,-0.027802603356303246,logon_count (z=1.35),6,6,6,1.1666666666666667,0.0,0.0,0.0
TSM0363,2010-06-28,-0.027802603356303246,logon_count (z=1.35),6,6,6,1.1666666666666667,0.0,0.0,0.0
JRS0362,2010-01-25,-0.027802603356303246,logon_count (z=1.39),6,6,6,1.1666666666666667,0.0,0.0,0.0
MNS0224,2010-10-21,-0.027802603356303246,logon_count (z=1.40),6,6,6,1.1666666666666667,0.0,0.0,0.0
BBS0039,2010-06-25,-0.027802603356303246,unique_pcs (z=1.27),6,6,6,1.1666666666666667,0.0,0.0,0.0
JAV0361,2010-07-28,-0.027802603356303246,logon_count (z=1.46),6,6,6,1.1666666666666667,0.0,0.0,0.0
TSM0363,2010-05-13,-0.027802603356303246,logon_count (z=1.35),6,6,6,1.1666666666666667,0.0,0.0,0.0
BBS0039,2010-06-08,-0.027802603356303246,unique_pcs (z=1.27),6,6,6,1.1666666666666667,0.0,0.0,0.0
JLM0364,2011-04-11,-0.027802603356303246,unique_pcs (z=1.47),6,6,6,1.1666666666666667,0.0,0.0,0.0
JAV0361,2011-03-04,-0.027802603356303246,logon_count (z=1.46),6,6,6,1.1666666666666667,0.0,0.0,0.0
SAK0375,2011-02-17,-0.027802603356303246,logon_count (z=1.34),6,6,6,1.1666666666666667,0.0,0.0,0.0
JRS0362,2011-02-22,-0.027802603356303246,logon_count (z=1.39),6,6,6,1.1666666666666667,0.0,0.0,0.0
JCC0225,2010-02-24,-0.027802603356303246,logon_count (z=1.43),6,6,6,1.1666666666666667,0.0,0.0,0.0
JRS0362,2011-05-12,-0.027802603356303246,logon_count (z=1.39),6,6,6,1.1666666666666667,0.0,0.0,0.0
SOB0360,2010-03-10,-0.027802603356303246,logon_count (z=1.51),6,6,6,1.1666666666666667,0.0,0.0,0.0
JLM0364,2011-04-01,-0.027802603356303246,unique_pcs (z=1.47),6,6,6,1.1666666666666667,0.0,0.0,0.0
MNS0224,2010-05-28,-0.027802603356303246,logon_count (z=1.40),6,6,6,1.1666666666666667,0.0,0.0,0.0
CBB0365,2010-01-11,-0.027802603356303246,logoff_count (z=1.08),6,6,6,1.1666666666666667,0.0,0.0,0.0
SAK0375,2010-03-12,-0.027802603356303246,logon_count (z=1.34),6,6,6,1.1666666666666667,0.0,0.0,0.0
TSM0363,2011-05-11,-0.027802603356303246,logon_count (z=1.35),6,6,6,1.1666666666666667,0.0,0.0,0.0
QNP0216,2010-08-27,-0.027802603356303246,logon_count (z=1.40),6,6,6,1.1666666666666667,0.0,0.0,0.0
QNP0216,2010-11-02,-0.027802603356303246,logon_count (z=1.40),6,6,6,1.1666666666666667,0.0,0.0,0.0
